&bc
headings1 = 'timestep',    'time',    'oxy',    'amm',    'frp',    'poml',    'pomr',    'so4',    'nit',    'no2',    'salinity',    'pomspecial'
3793,    2582.99999999971,    237.0996,    2.8458,    0.3152,    13145.84,    3286.46,    31678.83,    1.63779,    0.70191,    35198.7,    0
3794,    2583.19999999971,    236.5389,    2.8509,    0.317,    13081.6,    3270.4,    31680.36,    1.65564,    0.70956,    35200.4,    0
3795,    2583.39999999971,    236.7351,    2.8516,    0.3183,    12947.28,    3236.82,    31688.1,    1.68189,    0.72081,    35209,    0
3796,    2583.59999999971,    237.0555,    2.8709,    0.3216,    12947.28,    3236.82,    31697.28,    1.71171,    0.73359,    35219.2,    0
3797,    2583.79999999971,    237.0402,    2.8497,    0.321,    13227.6,    3306.9,    31699.35,    1.70142,    0.72918,    35221.5,    0
3798,    2583.99999999971,    236.7722,    2.8427,    0.3223,    13741.52,    3435.38,    31699.71,    1.70653,    0.73137,    35221.9,    0
3799,    2584.19999999971,    235.9557,    2.8405,    0.3231,    13782.4,    3445.6,    31699.53,    1.68973,    0.72417,    35221.7,    0
3800,    2584.39999999971,    234.5847,    2.8749,    0.3147,    13286,    3321.5,    31701.96,    1.59887,    0.68523,    35224.4,    0
3801,    2584.59999999971,    233.7874,    2.9725,    0.3129,    13026.12,    3256.53,    31707.9,    1.5722,    0.6738,    35231,    0
3802,    2584.79999999971,    234.966,    2.8981,    0.3068,    12669.88,    3167.47,    31723.11,    1.61329,    0.69141,    35247.9,    0
3803,    2584.99999999971,    234.8994,    2.869,    0.3147,    13294.76,    3323.69,    31717.98,    1.65599,    0.70971,    35242.2,    0
3804,    2585.19999999971,    235.9257,    2.7984,    0.3199,    14176.6,    3544.15,    31709.88,    1.70555,    0.73095,    35233.2,    0
3805,    2585.39999999971,    236.3618,    2.7964,    0.326,    14567.88,    3641.97,    31706.82,    1.7584,    0.7536,    35229.8,    0
3806,    2585.59999999971,    236.1387,    2.8011,    0.3283,    14445.24,    3611.31,    31707.18,    1.77884,    0.76236,    35230.2,    0
3807,    2585.79999999971,    235.1777,    2.778,    0.3225,    14033.52,    3508.38,    31707.81,    1.72816,    0.74064,    35230.9,    0
3808,    2585.99999999971,    234.4892,    2.7713,    0.3223,    13940.08,    3485.02,    31708.35,    1.70695,    0.73155,    35231.5,    0
3809,    2586.19999999971,    233.3633,    2.7508,    0.3195,    13940.08,    3485.02,    31709.88,    1.64381,    0.70449,    35233.2,    0
3810,    2586.39999999971,    230.5559,    2.8766,    0.3213,    13998.48,    3499.62,    31820.4,    1.64738,    0.70602,    35356,    0
3811,    2586.59999999971,    228.6305,    2.9671,    0.3166,    13633.48,    3408.37,    31915.62,    1.56821,    0.67209,    35461.8,    0
3812,    2586.79999999971,    227.0658,    3.0103,    0.3127,    13175.04,    3293.76,    31960.98,    1.49898,    0.64242,    35512.2,    0
3813,    2586.99999999971,    225.3919,    3.0429,    0.3004,    12503.44,    3125.86,    32027.94,    1.43346,    0.61434,    35586.6,    0
3814,    2587.19999999971,    224.4324,    3.0258,    0.3032,    12573.52,    3143.38,    32022.27,    1.44109,    0.61761,    35580.3,    0
3815,    2587.3999999997,    225.356,    2.9903,    0.3154,    13067,    3266.75,    31952.7,    1.46993,    0.62997,    35503,    0
3816,    2587.5999999997,    226.6433,    2.9388,    0.3237,    13738.6,    3434.65,    31875.48,    1.54546,    0.66234,    35417.2,    0
3817,    2587.7999999997,    227.739,    2.8219,    0.3165,    14048.12,    3512.03,    31839.03,    1.5022,    0.6438,    35376.7,    0
3818,    2587.9999999997,    232.369,    2.6034,    0.3048,    14188.28,    3547.07,    31757.58,    1.5582,    0.6678,    35286.2,    0
3819,    2588.1999999997,    232.4548,    2.5929,    0.3075,    14132.8,    3533.2,    31749.39,    1.58613,    0.67977,    35277.1,    0
3820,    2588.3999999997,    232.3837,    2.5857,    0.3087,    14018.92,    3504.73,    31745.7,    1.59831,    0.68499,    35273,    0
3821,    2588.5999999997,    232.3822,    2.571,    0.3082,    14086.08,    3521.52,    31745.43,    1.5897,    0.6813,    35272.7,    0
3822,    2588.7999999997,    232.2959,    2.5594,    0.3075,    14074.4,    3518.6,    31743.09,    1.58312,    0.67848,    35270.1,    0
3823,    2588.9999999997,    232.1467,    2.5518,    0.306,    13823.28,    3455.82,    31737.06,    1.57185,    0.67365,    35263.4,    0
3824,    2589.1999999997,    231.5202,    2.5263,    0.2992,    13180.88,    3295.22,    31721.58,    1.51256,    0.64824,    35246.2,    0
3825,    2589.3999999997,    231.1514,    2.4801,    0.2884,    12360.36,    3090.09,    31708.53,    1.42513,    0.61077,    35231.7,    0
3826,    2589.5999999997,    230.5399,    2.4722,    0.286,    12036.24,    3009.06,    31697.1,    1.40371,    0.60159,    35219,    0
3827,    2589.7999999997,    230.1454,    2.4943,    0.2925,    12360.36,    3090.09,    31681.26,    1.44788,    0.62052,    35201.4,    0
3828,    2589.9999999997,    230.1936,    2.5095,    0.3034,    13712.32,    3428.08,    31691.97,    1.51578,    0.64962,    35213.3,    0
3829,    2590.1999999997,    231.2879,    2.4674,    0.2966,    13943,    3485.75,    31698.63,    1.47616,    0.63264,    35220.7,    0
3830,    2590.3999999997,    230.7574,    2.4487,    0.2929,    13691.88,    3422.97,    31702.95,    1.44228,    0.61812,    35225.5,    0
3831,    2590.5999999997,    228.7244,    2.4495,    0.2889,    13268.48,    3317.12,    31699.62,    1.42499,    0.61071,    35221.8,    0
3832,    2590.7999999997,    226.0434,    2.6031,    0.2929,    13110.8,    3277.7,    31959.18,    1.43423,    0.61467,    35510.2,    0
3833,    2590.9999999997,    225.0249,    2.7422,    0.2917,    13119.56,    3279.89,    32075.91,    1.42884,    0.61236,    35639.9,    0
3834,    2591.1999999997,    223.2189,    2.7757,    0.2925,    13294.76,    3323.69,    32110.92,    1.40231,    0.60099,    35678.8,    0
3835,    2591.3999999997,    222.4068,    2.8056,    0.2944,    13323.96,    3330.99,    32111.37,    1.3979,    0.5991,    35679.3,    0
3836,    2591.5999999997,    223.1602,    2.767,    0.2972,    13472.88,    3368.22,    32040.36,    1.40819,    0.60351,    35600.4,    0
3837,    2591.7999999997,    221.5457,    2.7899,    0.3001,    13385.28,    3346.32,    32039.64,    1.37368,    0.58872,    35599.6,    0
3838,    2591.9999999997,    218.7383,    2.851,    0.3024,    13084.52,    3271.13,    32087.61,    1.34022,    0.57438,    35652.9,    0
3839,    2592.1999999997,    216.5667,    2.8766,    0.3017,    13058.24,    3264.56,    32119.83,    1.32685,    0.56865,    35688.7,    0
3840,    2592.3999999997,    217.6054,    2.8729,    0.2982,    13291.84,    3322.96,    32140.89,    1.33784,    0.57336,    35712.1,    0
3841,    2592.5999999997,    218.8362,    2.7037,    0.3035,    14042.28,    3510.57,    31996.62,    1.32867,    0.56943,    35551.8,    0
3842,    2592.7999999997,    217.3866,    2.8003,    0.3037,    13703.56,    3425.89,    32062.23,    1.31306,    0.56274,    35624.7,    0
3843,    2592.9999999997,    214.1472,    2.8902,    0.2999,    13210.08,    3302.52,    32172.48,    1.28555,    0.55095,    35747.2,    0
3844,    2593.1999999997,    214.8091,    2.85,    0.291,    13210.08,    3302.52,    32232.24,    1.30914,    0.56106,    35813.6,    0
3845,    2593.3999999997,    214.3766,    2.8479,    0.2888,    13493.32,    3373.33,    32258.88,    1.29325,    0.55425,    35843.2,    0
3846,    2593.5999999997,    215.9938,    2.7703,    0.2961,    14316.76,    3579.19,    32118.39,    1.31369,    0.56301,    35687.1,    0
3847,    2593.7999999997,    219.4173,    2.671,    0.2916,    15236.56,    3809.14,    31897.89,    1.34225,    0.57525,    35442.1,    0
3848,    2593.9999999997,    218.229,    2.7211,    0.2922,    15078.88,    3769.72,    31914.45,    1.30795,    0.56055,    35460.5,    0
3849,    2594.1999999997,    217.3394,    2.7825,    0.2938,    14854.04,    3713.51,    31955.49,    1.31257,    0.56253,    35506.1,    0
3850,    2594.3999999997,    218.5732,    2.8521,    0.293,    14410.2,    3602.55,    31982.49,    1.35793,    0.58197,    35536.1,    0
3851,    2594.5999999997,    218.995,    2.882,    0.2911,    14375.16,    3593.79,    31981.32,    1.3538,    0.5802,    35534.8,    0
3852,    2594.7999999997,    218.9525,    3.0027,    0.291,    14454,    3613.5,    32028.21,    1.34064,    0.57456,    35586.9,    0
3853,    2594.9999999997,    216.9135,    3.054,    0.2955,    14553.28,    3638.32,    32050.98,    1.28401,    0.55029,    35612.2,    0
3854,    2595.1999999997,    215.0655,    3.0806,    0.2984,    14348.88,    3587.22,    32070.87,    1.26469,    0.54201,    35634.3,    0
3855,    2595.3999999997,    214.068,    3.1,    0.2968,    14106.52,    3526.63,    32084.82,    1.2733,    0.5457,    35649.8,    0
3856,    2595.5999999997,    214.0668,    3.0736,    0.2891,    13937.16,    3484.29,    32142.42,    1.26798,    0.54342,    35713.8,    0
3857,    2595.7999999997,    214.6944,    2.9539,    0.2825,    13832.04,    3458.01,    32207.67,    1.22822,    0.52638,    35786.3,    0
3858,    2595.9999999997,    213.96,    2.9208,    0.2835,    14033.52,    3508.38,    32194.89,    1.18979,    0.50991,    35772.1,    0
3859,    2596.1999999997,    215.7085,    2.8109,    0.2871,    15000.04,    3750.01,    32069.07,    1.25069,    0.53601,    35632.3,    0
3860,    2596.3999999997,    217.146,    2.6282,    0.2877,    15873.12,    3968.28,    31971.78,    1.24663,    0.53427,    35524.2,    0
3861,    2596.5999999997,    216.1266,    2.5564,    0.2881,    16156.36,    4039.09,    31940.46,    1.20337,    0.51573,    35489.4,    0
3862,    2596.7999999997,    212.5542,    2.6939,    0.295,    15762.16,    3940.54,    31978.89,    1.14331,    0.48999,    35532.1,    0
3863,    2596.9999999997,    221.2196,    2.442,    0.2914,    16743.28,    4185.82,    31829.94,    1.28891,    0.55239,    35366.6,    0
3864,    2597.1999999997,    219.892,    2.4186,    0.2892,    17035.28,    4258.82,    31838.22,    1.22535,    0.52515,    35375.8,    0
3865,    2597.3999999997,    221.5423,    2.2576,    0.2754,    17052.8,    4263.2,    31808.88,    1.11265,    0.47685,    35343.2,    0
3866,    2597.5999999997,    226.1636,    2.0515,    0.2564,    16363.68,    4090.92,    31759.02,    1.08213,    0.46377,    35287.8,    0
3867,    2597.7999999997,    225.9879,    2.059,    0.258,    16118.4,    4029.6,    31757.94,    1.09242,    0.46818,    35286.6,    0
3868,    2597.9999999997,    225.7449,    2.0676,    0.2587,    15835.16,    3958.79,    31754.16,    1.09389,    0.46881,    35282.4,    0
3869,    2598.1999999997,    224.8235,    2.0814,    0.2609,    16074.6,    4018.65,    31755.24,    1.07135,    0.45915,    35283.6,    0
3870,    2598.39999999969,    224.1621,    2.1072,    0.2661,    17049.88,    4262.47,    31771.8,    1.06582,    0.45678,    35302,    0
3871,    2598.59999999969,    222.6744,    2.1308,    0.27,    17464.52,    4366.13,    31783.77,    1.0213,    0.4377,    35315.3,    0
3872,    2598.79999999969,    223.3046,    2.1125,    0.2667,    17201.72,    4300.43,    31781.7,    1.03852,    0.44508,    35313,    0
3873,    2598.99999999969,    224.1109,    2.1072,    0.2657,    16947.68,    4236.92,    31775.76,    1.07646,    0.46134,    35306.4,    0
3874,    2599.19999999969,    225.1476,    2.0978,    0.2652,    16629.4,    4157.35,    31761.99,    1.11748,    0.47892,    35291.1,    0
3875,    2599.39999999969,    224.9399,    2.0897,    0.2662,    16933.08,    4233.27,    31761.72,    1.10271,    0.47259,    35290.8,    0
3876,    2599.59999999969,    225.7996,    2.0657,    0.2679,    18066.04,    4516.51,    31761.27,    1.13134,    0.48486,    35290.3,    0
3877,    2599.79999999969,    225.7355,    2.1124,    0.2733,    18039.76,    4509.94,    31752.63,    1.23186,    0.52794,    35280.7,    0
3878,    2599.99999999969,    225.7022,    2.1401,    0.2761,    17686.44,    4421.61,    31748.22,    1.2775,    0.5475,    35275.8,    0
3879,    2600.19999999969,    225.5259,    2.1585,    0.2767,    17222.16,    4305.54,    31746.51,    1.3034,    0.5586,    35273.9,    0
3880,    2600.39999999969,    224.3706,    2.1738,    0.2753,    16863,    4215.75,    31749.12,    1.28723,    0.55167,    35276.8,    0
3881,    2600.59999999969,    223.5296,    2.1783,    0.2742,    16848.4,    4212.1,    31752.36,    1.25909,    0.53961,    35280.4,    0
3882,    2600.79999999969,    224.5858,    2.09,    0.2741,    18328.84,    4582.21,    31742.82,    1.22465,    0.52485,    35269.8,    0
3883,    2600.99999999969,    223.1346,    2.061,    0.2707,    18328.84,    4582.21,    31743.9,    1.18608,    0.50832,    35271,    0
3884,    2601.19999999969,    222.024,    2.0731,    0.2693,    18416.44,    4604.11,    31745.52,    1.16228,    0.49812,    35272.8,    0
3885,    2601.39999999969,    221.2751,    2.1085,    0.2697,    18220.8,    4555.2,    31751.82,    1.17082,    0.50178,    35279.8,    0
3886,    2601.59999999969,    220.8163,    2.3807,    0.275,    17887.92,    4471.98,    31858.47,    1.21702,    0.52158,    35398.3,    0
3887,    2601.79999999969,    220.0264,    2.7444,    0.27,    17543.36,    4385.84,    32037.66,    1.23004,    0.52716,    35597.4,    0
3888,    2601.99999999969,    218.2621,    2.6979,    0.2675,    17484.96,    4371.24,    32109.57,    1.21674,    0.52146,    35677.3,    0
3889,    2602.19999999969,    217.1292,    2.6933,    0.2693,    17546.28,    4386.57,    32119.56,    1.18853,    0.50937,    35688.4,    0
3890,    2602.39999999969,    215.7215,    2.7302,    0.2733,    17622.2,    4405.55,    32107.68,    1.15822,    0.49638,    35675.2,    0
3891,    2602.59999999969,    214.9955,    2.7406,    0.2763,    17709.8,    4427.45,    32085.45,    1.1382,    0.4878,    35650.5,    0
3892,    2602.79999999969,    214.2671,    2.7334,    0.2784,    17791.56,    4447.89,    32084.82,    1.11755,    0.47895,    35649.8,    0
3893,    2602.99999999969,    213.6204,    2.7191,    0.2799,    18025.16,    4506.29,    32071.5,    1.10565,    0.47385,    35635,    0
3894,    2603.19999999969,    218.2152,    2.4037,    0.274,    19955.28,    4988.82,    31957.29,    1.13225,    0.48525,    35508.1,    0
3895,    2603.39999999969,    225.7607,    2.065,    0.2667,    22145.28,    5536.32,    31825.98,    1.15962,    0.49698,    35362.2,    0
3896,    2603.59999999969,    225.6441,    2.0656,    0.2657,    21424.04,    5356.01,    31829.31,    1.15864,    0.49656,    35365.9,    0
3897,    2603.79999999969,    224.9657,    2.0953,    0.2662,    20679.44,    5169.86,    31831.29,    1.15878,    0.49662,    35368.1,    0
3898,    2603.99999999969,    224.3186,    2.1095,    0.2661,    20136.32,    5034.08,    31833.36,    1.15465,    0.49485,    35370.4,    0
3899,    2604.19999999969,    223.9282,    2.0718,    0.2598,    20250.2,    5062.55,    31841.91,    1.10488,    0.47352,    35379.9,    0
3900,    2604.39999999969,    222.2346,    2.0996,    0.2603,    20434.16,    5108.54,    31870.44,    1.06008,    0.45432,    35411.6,    0
3901,    2604.59999999969,    220.1233,    2.1747,    0.261,    19929,    4982.25,    31915.26,    1.03523,    0.44367,    35461.4,    0
3902,    2604.79999999969,    219.7333,    2.3356,    0.2508,    17750.68,    4437.67,    31945.05,    0.98245,    0.42105,    35494.5,    0
3903,    2604.99999999969,    219.1895,    2.4104,    0.2442,    15791.36,    3947.84,    32019.84,    0.95725,    0.41025,    35577.6,    0
3904,    2605.19999999969,    220.0444,    2.3175,    0.2333,    14004.32,    3501.08,    32090.58,    0.89579,    0.38391,    35656.2,    0
3905,    2605.39999999969,    220.9135,    2.266,    0.2256,    13087.44,    3271.86,    32127.3,    0.85253,    0.36537,    35697,    0
3906,    2605.59999999969,    221.012,    2.2673,    0.2291,    14322.6,    3580.65,    32073.75,    0.85876,    0.36804,    35637.5,    0
3907,    2605.79999999969,    222.5182,    2.0603,    0.2213,    14588.32,    3647.08,    31923.54,    0.83426,    0.35754,    35470.6,    0
3908,    2605.99999999969,    222.2245,    2.0377,    0.2203,    14007.24,    3501.81,    31890.15,    0.79695,    0.34155,    35433.5,    0
3909,    2606.19999999969,    221.1359,    2.1082,    0.2205,    13218.84,    3304.71,    31943.34,    0.812,    0.348,    35492.6,    0
3910,    2606.39999999969,    219.7195,    2.1853,    0.2231,    13099.12,    3274.78,    32029.65,    0.79821,    0.34209,    35588.5,    0
3911,    2606.59999999969,    218.5843,    2.2025,    0.2238,    13394.04,    3348.51,    32071.95,    0.76055,    0.32595,    35635.5,    0
3912,    2606.79999999969,    219.2558,    2.163,    0.224,    14290.48,    3572.62,    32019.3,    0.75418,    0.32322,    35577,    0
3913,    2606.99999999969,    221.3231,    1.9889,    0.2138,    14451.08,    3612.77,    31923.09,    0.7399,    0.3171,    35470.1,    0
