&bc
headings1 = 'timestep',    'time',          'oxy',        'amm',            'frp',      'poml',     'pomr',    'so4',    'nit',    'no2',    'salinity',    'pomspecial'
               19504,    5725.1,             208.8925,    1.1904,    0.1281,    16790,    4197.5,    32408.82,    0.20993,    0.08997,    36009.8,    0
               19505,    5725.3,             209.0753,    1.1432,    0.1278,    17362.32,    4340.58,    32410.53,    0.19313,    0.08277,    36011.7,    0
               19506,    5725.5,             212.1289,    1.1164,    0.1217,    17236.76,    4309.19,    32292.99,    0.21091,    0.09039,    35881.1,    0
               19507,    5725.7,             211.6611,    1.0572,    0.1223,    17706.88,    4426.72,    32279.58,    0.17654,    0.07566,    35866.2,    0
               19508,    5725.9,             210.246,    1.0726,    0.1249,    16582.68,    4145.67,    32278.23,    0.18802,    0.08058,    35864.7,    0
               19509,    5726.1,             209.2507,    1.0587,    0.1253,    15204.44,    3801.11,    32360.76,    0.17654,    0.07566,    35956.4,    0
               19510,    5726.3,             209.0873,    1.1458,    0.1267,    15052.6,    3763.15,    32517.27,    0.16016,    0.06864,    36130.3,    0
               19511,    5726.5,             209.0338,    1.1205,    0.1253,    15143.12,    3785.78,    32556.15,    0.13951,    0.05979,    36173.5,    0
               19512,    5726.7,             212.044,    1.013,    0.1235,    17087.84,    4271.96,    32346,    0.14028,    0.06012,    35940,    0
               19513,    5726.9,             213.077,    0.8126,    0.1204,    17671.84,    4417.96,    32283.63,    0.12467,    0.05343,    35870.7,    0
               19514,    5727.1,             212.6644,    0.7356,    0.1205,    17575.48,    4393.87,    32257.8,    0.10276,    0.04404,    35842,    0
               19515,    5727.3,             212.1049,    0.6946,    0.1207,    17417.8,    4354.45,    32245.56,    0.08414,    0.03606,    35828.4,    0
               19516,    5727.5,             211.4873,    0.6578,    0.1206,    17400.28,    4350.07,    32239.62,    0.06335,    0.02715,    35821.8,    0
               19517,    5727.7,             212.2605,    0.6172,    0.12,    18077.72,    4519.43,    32243.31,    0.0546,    0.0234,    35825.9,    0
               19518,    5727.9,             212.8238,    0.5546,    0.1167,    18194.52,    4548.63,    32239.26,    0.04165,    0.01785,    35821.4,    0
               19519,    5728.1,             213.8025,    0.6006,    0.1072,    15458.48,    3864.62,    32228.64,    0.03654,    0.01566,    35809.6,    0
               19520,    5728.3,             214.1435,    0.6515,    0.1049,    14141.56,    3535.39,    32224.41,    0.03969,    0.01701,    35804.9,    0
               19521,    5728.5,             214.7684,    0.6917,    0.1036,    12909.32,    3227.33,    32220.81,    0.04004,    0.01716,    35800.9,    0
               19522,    5728.7,             215.2443,    0.6741,    0.1044,    12810.04,    3202.51,    32218.74,    0.03017,    0.01293,    35798.6,    0
               19523,    5728.9,             215.6137,    0.6322,    0.1048,    13312.28,    3328.07,    32223.24,    0.01484,    0.00636,    35803.6,    0
               19524,    5729.1,             216.4637,    0.6262,    0.1018,    12234.8,    3058.7,    32215.32,    0.01561,    0.00669,    35794.8,    0
               19525,    5729.3,             216.4749,    0.6494,    0.0995,    11116.44,    2779.11,    32208.93,    0.01078,    0.00462,    35787.7,    0
               19526,    5729.5,             216.1492,    0.7665,    0.0994,    10015.6,    2503.9,    32200.47,    0.06181,    0.02649,    35778.3,    0
               19527,    5729.7,             214.9913,    0.6989,    0.1107,    13691.88,    3422.97,    32215.59,    0.08386,    0.03594,    35795.1,    0
               19528,    5729.9,             214.4347,    0.6764,    0.1136,    14430.64,    3607.66,    32218.02,    0.08113,    0.03477,    35797.8,    0
               19529,    5730.1,             214.055,    0.6012,    0.117,    16541.8,    4135.45,    32224.95,    0.07287,    0.03123,    35805.5,    0
               19530,    5730.3,             214.1182,    0.5398,    0.1153,    17467.44,    4366.86,    32227.65,    0.05537,    0.02373,    35808.5,    0
               19531,    5730.5,             213.5169,    0.504,    0.1141,    17747.76,    4436.94,    32229.81,    0.03101,    0.01329,    35810.9,    0
               19532,    5730.7,             212.0146,    0.536,    0.1172,    17633.88,    4408.47,    32229.99,    0.00035,    0.00015,    35811.1,    0
               19533,    5730.9,             210.0514,    0.648,    0.1204,    16693.64,    4173.41,    32271.39,    0.00238,    0.00102,    35857.1,    0
               19534,    5731.1,             208.6071,    0.8572,    0.1206,    15373.8,    3843.45,    32407.92,    0.00609,    0.00261,    36008.8,    0
               19535,    5731.3,             207.852,    0.8893,    0.1232,    15735.88,    3933.97,    32452.38,    0.00007,    0.00003,    36058.2,    0
               19536,    5731.5,             210.577,    0.8127,    0.1161,    16442.52,    4110.63,    32388.39,    0.04361,    0.01869,    35987.1,    0
               19537,    5731.7,             209.7486,    0.7221,    0.1158,    16851.32,    4212.83,    32310.81,    0.01106,    0.00474,    35900.9,    0
               19538,    5731.9,             212.318,    1.1548,    0.1136,    13177.96,    3294.49,    32322.24,    0.13993,    0.05997,    35913.6,    0
               19539,    5732.1,             212.0791,    1.2259,    0.1149,    12395.4,    3098.85,    32356.53,    0.16149,    0.06921,    35951.7,    0
               19540,    5732.3,             211.6118,    1.2328,    0.1154,    12401.24,    3100.31,    32367.69,    0.1645,    0.0705,    35964.1,    0
               19541,    5732.5,             211.8375,    1.2692,    0.1162,    12958.96,    3239.74,    32382.81,    0.1484,    0.0636,    35980.9,    0
               19542,    5732.7,             214.3336,    1.2854,    0.1122,    11496.04,    2874.01,    32316.57,    0.20545,    0.08805,    35907.3,    0
               19543,    5732.9,             215.1308,    1.2567,    0.113,    11577.8,    2894.45,    32311.44,    0.20482,    0.08778,    35901.6,    0
               19544,    5733.1,             214.8011,    1.2992,    0.1137,    11128.12,    2782.03,    32318.01,    0.20615,    0.08835,    35908.9,    0
               19545,    5733.3,             214.3029,    1.2594,    0.1141,    10059.4,    2514.85,    32311.98,    0.20048,    0.08592,    35902.2,    0
               19546,    5733.5,             214.4935,    1.1625,    0.1114,    8430.04,    2107.51,    32332.86,    0.18557,    0.07953,    35925.4,    0
               19547,    5733.7,             213.7502,    1.2441,    0.1135,    8783.36,    2195.84,    32398.74,    0.16107,    0.06903,    35998.6,    0
               19548,    5733.9,             212.7588,    1.2779,    0.1147,    8996.52,    2249.13,    32437.62,    0.12397,    0.05313,    36041.8,    0
               19549,    5734.1,             210.7563,    1.2789,    0.1179,    9005.28,    2251.32,    32442.57,    0.05159,    0.02211,    36047.3,    0
               19550,    5734.3,             208.7168,    1.2682,    0.1189,    8733.72,    2183.43,    32440.05,    0.02506,    0.01074,    36044.5,    0
               19551,    5734.5,             206.019,    1.2477,    0.1171,    8167.24,    2041.81,    32457.87,    0.02072,    0.00888,    36064.3,    0
               19552,    5734.7,             208.5145,    1.1287,    0.1123,    8806.72,    2201.68,    32541.21,    0.09877,    0.04233,    36156.9,    0
               19553,    5734.9,             210.1105,    0.9761,    0.1128,    11297.48,    2824.37,    32622.84,    0.11851,    0.05079,    36247.6,    0
               19554,    5735.1,             208.5353,    0.949,    0.1127,    11837.68,    2959.42,    32640.57,    0.10122,    0.04338,    36267.3,    0
               19555,    5735.3,             207.5142,    0.9603,    0.1144,    11764.68,    2941.17,    32648.76,    0.07518,    0.03222,    36276.4,    0
               19556,    5735.5,             207.0308,    0.9821,    0.1178,    11630.36,    2907.59,    32642.82,    0.03633,    0.01557,    36269.8,    0
               19557,    5735.7,             203.8274,    1.0133,    0.1216,    11434.72,    2858.68,    32645.79,    0,    0,    36273.1,    0
               19558,    5735.9,             202.0127,    1.0265,    0.1227,    11265.36,    2816.34,    32660.37,    0,    0,    36289.3,    0
               19559,    5736.1,             201.0921,    1.0101,    0.1236,    11548.6,    2887.15,    32670.72,    0.00007,    0.00003,    36300.8,    0
               19560,    5736.3,             202.2488,    0.9837,    0.1223,    11671.24,    2917.81,    32680.44,    0.00014,    0.00006,    36311.6,    0
               19561,    5736.5,             208.3676,    0.8973,    0.1153,    12228.96,    3057.24,    32505.12,    0.04998,    0.02142,    36116.8,    0
               19562,    5736.7,             209.0634,    0.7923,    0.1123,    13034.88,    3258.72,    32419.71,    0.03437,    0.01473,    36021.9,    0
               19563,    5736.9,             209.7941,    0.7806,    0.1127,    13192.56,    3298.14,    32366.52,    0.04326,    0.01854,    35962.8,    0
               19564,    5737.1,             208.7559,    0.7612,    0.1136,    13224.68,    3306.17,    32346,    0.00441,    0.00189,    35940,    0
               19565,    5737.3,             212.7936,    0.7654,    0.1105,    13052.4,    3263.1,    32316.84,    0.0812,    0.0348,    35907.6,    0
               19566,    5737.5,             214.3106,    0.7614,    0.1068,    12240.64,    3060.16,    32319,    0.11739,    0.05031,    35910,    0
               19567,    5737.7,             214.2984,    0.7572,    0.1062,    12319.48,    3079.87,    32325.12,    0.11452,    0.04908,    35916.8,    0
               19568,    5737.9,             213.9631,    0.7379,    0.1068,    12386.64,    3096.66,    32323.14,    0.09667,    0.04143,    35914.6,    0
               19569,    5738.1,             212.3053,    0.999,    0.1126,    11680,    2920,    32499.27,    0.14231,    0.06099,    36110.3,    0
               19570,    5738.3,             211.3031,    0.9795,    0.1133,    11525.24,    2881.31,    32505.12,    0.14581,    0.06249,    36116.8,    0
               19571,    5738.5,             210.6468,    0.9857,    0.1147,    11919.44,    2979.86,    32486.49,    0.11403,    0.04887,    36096.1,    0
               19572,    5738.7,             212.8721,    1.0276,    0.1103,    11268.28,    2817.07,    32397.93,    0.15176,    0.06504,    35997.7,    0
               19573,    5738.9,             214.2748,    1.0687,    0.1097,    10754.36,    2688.59,    32354.64,    0.18956,    0.08124,    35949.6,    0
               19574,    5739.1,             213.8584,    1.057,    0.1105,    10693.04,    2673.26,    32356.62,    0.18123,    0.07767,    35951.8,    0
               19575,    5739.3,             212.9052,    1.0536,    0.1121,    10360.16,    2590.04,    32344.11,    0.1722,    0.0738,    35937.9,    0
               19576,    5739.5,             213.056,    1.0805,    0.1117,    9276.84,    2319.21,    32370.3,    0.19719,    0.08451,    35967,    0
               19577,    5739.7,             212.4433,    1.124,    0.1126,    9320.64,    2330.16,    32423.76,    0.17416,    0.07464,    36026.4,    0
               19578,    5739.9,             214.9848,    1.0279,    0.1077,    9063.68,    2265.92,    32299.74,    0.20384,    0.08736,    35888.6,    0
               19579,    5740.1,             214.9418,    1.0399,    0.1079,    9218.44,    2304.61,    32315.22,    0.19698,    0.08442,    35905.8,    0
               19580,    5740.3,             213.93,    1.0338,    0.11,    9349.84,    2337.46,    32305.77,    0.18809,    0.08061,    35895.3,    0
               19581,    5740.5,             213.8033,    1.0242,    0.111,    9224.28,    2306.07,    32373.27,    0.20097,    0.08613,    35970.3,    0
               19582,    5740.7,             212.722,    1.0862,    0.1133,    9230.12,    2307.53,    32488.29,    0.17591,    0.07539,    36098.1,    0
               19583,    5740.9,             212.3822,    1.1452,    0.1146,    9583.44,    2395.86,    32547.78,    0.15645,    0.06705,    36164.2,    0
               19584,    5741.1,             215.1408,    1.0001,    0.1083,    9060.76,    2265.19,    32300.28,    0.19082,    0.08178,    35889.2,    0
               19585,    5741.3,             215.5966,    0.9577,    0.1076,    9136.68,    2284.17,    32290.02,    0.18375,    0.07875,    35877.8,    0
               19586,    5741.5,             213.91,    0.9748,    0.1085,    9037.4,    2259.35,    32300.46,    0.17017,    0.07293,    35889.4,    0
               19587,    5741.7,             213.1257,    1.0416,    0.1085,    8584.8,    2146.2,    32368.68,    0.19509,    0.08361,    35965.2,    0
               19588,    5741.9,             211.9942,    1.1199,    0.111,    8599.4,    2149.85,    32507.28,    0.16758,    0.07182,    36119.2,    0
               19589,    5742.1,             212.1032,    1.1483,    0.111,    8815.48,    2203.87,    32571,    0.1554,    0.0666,    36190,    0
               19590,    5742.3,             211.4441,    1.1383,    0.112,    9200.92,    2300.23,    32567.49,    0.1281,    0.0549,    36186.1,    0
               19591,    5742.5,             211.7174,    1.0808,    0.1114,    9449.12,    2362.28,    32440.86,    0.11865,    0.05085,    36045.4,    0
               19592,    5742.7,             210.4078,    1.0793,    0.1137,    9326.48,    2331.62,    32418.27,    0.07231,    0.03099,    36020.3,    0
               19593,    5742.9,             209.3924,    1.1301,    0.1163,    9127.92,    2281.98,    32477.04,    0.06846,    0.02934,    36085.6,    0
               19594,    5743.1,             206.4614,    1.1584,    0.1184,    9060.76,    2265.19,    32541.84,    0.0469,    0.0201,    36157.6,    0
               19595,    5743.3,             203.9603,    1.1286,    0.1177,    9195.08,    2298.77,    32590.8,    0.02555,    0.01095,    36212,    0
               19596,    5743.5,             207.8129,    1.0628,    0.1156,    9720.68,    2430.17,    32504.04,    0.05901,    0.02529,    36115.6,    0
               19597,    5743.7,             209.3703,    0.9866,    0.1114,    9793.68,    2448.42,    32402.34,    0.07007,    0.03003,    36002.6,    0
               19598,    5743.9,             208.468,    0.9821,    0.1131,    9831.64,    2457.91,    32387.67,    0.03829,    0.01641,    35986.3,    0
               19599,    5744.1,             208.3955,    1.0554,    0.1159,    9793.68,    2448.42,    32419.17,    0.07504,    0.03216,    36021.3,    0
               19600,    5744.3,             205.4537,    1.1073,    0.1215,    9603.88,    2400.97,    32474.97,    0.00581,    0.00249,    36083.3,    0
               19601,    5744.5,             204.5248,    1.0985,    0.1225,    9948.44,    2487.11,    32513.85,    0.00826,    0.00354,    36126.5,    0
               19602,    5744.7,             208.4766,    1.0118,    0.1153,    10622.96,    2655.74,    32413.05,    0.08736,    0.03744,    36014.5,    0
               19603,    5744.9,             207.0352,    0.9974,    0.1169,    10850.72,    2712.68,    32402.97,    0.02576,    0.01104,    36003.3,    0
               19604,    5745.1,             206.8287,    1.064,    0.1193,    10660.92,    2665.23,    32433.03,    0.03647,    0.01563,    36036.7,    0
               19605,    5745.3,             204.6772,    1.1241,    0.123,    10406.88,    2601.72,    32497.47,    0.02212,    0.00948,    36108.3,    0
               19606,    5745.5,             200.6077,    1.1359,    0.1256,    10295.92,    2573.98,    32534.28,    0.00147,    0.00063,    36149.2,    0
               19607,    5745.7,             197.9993,    1.1261,    0.1245,    10585,    2646.25,    32593.59,    0.00525,    0.00225,    36215.1,    0
               19608,    5745.9,             200.2447,    1.0893,    0.1191,    11066.8,    2766.7,    32631.66,    0.0581,    0.0249,    36257.4,    0
               19609,    5746.1,             201.2666,    1.0244,    0.1211,    11548.6,    2887.15,    32542.47,    0.00392,    0.00168,    36158.3,    0
               19610,    5746.3,             201.8665,    1.0778,    0.1237,    11396.76,    2849.19,    32528.88,    0.0021,    0.0009,    36143.2,    0
               19611,    5746.5,             197.7073,    1.1421,    0.1271,    11090.16,    2772.54,    32590.8,    0,    0,    36212,    0
               19612,    5746.7,             195.7984,    1.1559,    0.1284,    10993.8,    2748.45,    32618.61,    0.00014,    0.00006,    36242.9,    0
               19613,    5746.9,             194.3581,    1.128,    0.1255,    11300.4,    2825.1,    32670.18,    0.00476,    0.00204,    36300.2,    0
               19614,    5747.1,             199.9975,    1.1093,    0.1208,    11761.76,    2940.44,    32700.78,    0.07826,    0.03354,    36334.2,    0
               19615,    5747.3,             201.7698,    1.0326,    0.1207,    12465.48,    3116.37,    32607.99,    0.0406,    0.0174,    36231.1,    0
               19616,    5747.5,             197.5424,    1.1187,    0.1233,    11840.6,    2960.15,    32689.89,    0.02149,    0.00921,    36322.1,    0
               19617,    5747.7,             192.2419,    1.1608,    0.1271,    11580.72,    2895.18,    32724.36,    0.00154,    0.00066,    36360.4,    0
               19618,    5747.9,             189.1372,    1.1718,    0.1292,    11513.56,    2878.39,    32727.6,    0,    0,    36364,    0
               19619,    5748.1,             189.3303,    1.1596,    0.1319,    11826,    2956.5,    32756.49,    0.00007,    0.00003,    36396.1,    0
               19620,    5748.3,             191.7118,    1.0286,    0.1199,    12389.56,    3097.39,    32767.11,    0.01967,    0.00843,    36407.9,    0
               19621,    5748.5,             193.9165,    1.0688,    0.1264,    12658.2,    3164.55,    32754.96,    0.00035,    0.00015,    36394.4,    0
               19622,    5748.7,             188.8887,    1.1451,    0.1321,    12211.44,    3052.86,    32794.56,    0.00049,    0.00021,    36438.4,    0
               19623,    5748.9,             188.1299,    1.1745,    0.1364,    12088.8,    3022.2,    32796.18,    0.00014,    0.00006,    36440.2,    0
               19624,    5749.1,             187.171,    1.1781,    0.1353,    11957.4,    2989.35,    32815.89,    0,    0,    36462.1,    0
               19625,    5749.3,             184.3391,    1.1704,    0.1369,    12158.88,    3039.72,    32850.81,    0.00007,    0.00003,    36500.9,    0
               19626,    5749.5,             186.9539,    1.1035,    0.1295,    12564.76,    3141.19,    32915.52,    0.01526,    0.00654,    36572.8,    0
               19627,    5749.7,             191.2081,    1.0423,    0.1251,    12988.16,    3247.04,    32913.45,    0.01883,    0.00807,    36570.5,    0
               19628,    5749.9,             189.5649,    0.9892,    0.1265,    13215.92,    3303.98,    32851.26,    0,    0,    36501.4,    0
               19629,    5750.1,             192.2803,    0.8356,    0.1235,    12988.16,    3247.04,    32726.16,    0.00007,    0.00003,    36362.4,    0
               19630,    5750.3,             192.6352,    0.5015,    0.1094,    12666.96,    3166.74,    32528.07,    0.00147,    0.00063,    36142.3,    0
               19631,    5750.5,             191.6736,    0.4903,    0.1094,    12591.04,    3147.76,    32427.63,    0.0049,    0.0021,    36030.7,    0
               19632,    5750.7,             205.1888,    0.5073,    0.106,    12243.56,    3060.89,    32388.21,    0.0476,    0.0204,    35986.9,    0
               19633,    5750.9,             206.1064,    0.4983,    0.1041,    12109.24,    3027.31,    32397.57,    0.06027,    0.02583,    35997.3,    0
               19634,    5751.1,             192.2145,    0.725,    0.1192,    13230.52,    3307.63,    32643.09,    0.01064,    0.00456,    36270.1,    0
               19635,    5751.3,             196.4582,    0.9628,    0.1204,    13107.88,    3276.97,    32820.03,    0.09373,    0.04017,    36466.7,    0
               19636,    5751.5,             197.241,    1.0788,    0.1223,    12950.2,    3237.55,    32810.94,    0.10416,    0.04464,    36456.6,    0
               19637,    5751.7,             197.1782,    1.156,    0.1236,    12950.2,    3237.55,    32801.49,    0.10787,    0.04623,    36446.1,    0
               19638,    5751.9,             204.4951,    1.0636,    0.1163,    11904.84,    2976.21,    32473.71,    0.1925,    0.0825,    36081.9,    0
               19639,    5752.1,             206.0865,    0.9727,    0.1163,    12258.16,    3064.54,    32430.6,    0.20013,    0.08577,    36034,    0
               19640,    5752.3,             204.3955,    0.9807,    0.1189,    12421.68,    3105.42,    32433.93,    0.17332,    0.07428,    36037.7,    0
               19641,    5752.5,             203.6033,    1.1217,    0.1228,    11878.56,    2969.64,    32549.85,    0.21518,    0.09222,    36166.5,    0
               19642,    5752.7,             203.0729,    1.1616,    0.1251,    11662.48,    2915.62,    32628.33,    0.20027,    0.08583,    36253.7,    0
               19643,    5752.9,             200.7218,    1.147,    0.1274,    12211.44,    3052.86,    32643.09,    0.13223,    0.05667,    36270.1,    0
               19644,    5753.1,             201.5921,    1.095,    0.1255,    12608.56,    3152.14,    32583.87,    0.12894,    0.05526,    36204.3,    0
               19645,    5753.3,             206.3266,    1.0099,    0.1127,    9609.72,    2402.43,    32360.76,    0.19131,    0.08199,    35956.4,    0
               19646,    5753.5,             202.3009,    1.0567,    0.1199,    10917.88,    2729.47,    32486.13,    0.13468,    0.05772,    36095.7,    0
               19647,    5753.7,             200.192,    1.1195,    0.1218,    10701.8,    2675.45,    32623.74,    0.14707,    0.06303,    36248.6,    0
               19648,    5753.9,             200.897,    1.098,    0.1178,    9481.24,    2370.31,    32659.2,    0.16177,    0.06933,    36288,    0
               19649,    5754.1,             200.6987,    1.0883,    0.1165,    9452.04,    2363.01,    32665.95,    0.15141,    0.06489,    36295.5,    0
               19650,    5754.3,             200.9132,    1.0763,    0.1177,    9746.96,    2436.74,    32672.79,    0.10822,    0.04638,    36303.1,    0
               19651,    5754.5,             206.514,    0.9695,    0.1117,    8243.16,    2060.79,    32395.86,    0.15722,    0.06738,    35995.4,    0
               19652,    5754.7,             205.0865,    0.9756,    0.1127,    8289.88,    2072.47,    32409.36,    0.1414,    0.0606,    36010.4,    0
               19653,    5754.9,             202.3629,    1.0579,    0.118,    8722.04,    2180.51,    32571.72,    0.11459,    0.04911,    36190.8,    0
               19654,    5755.1,             200.1945,    1.0671,    0.1179,    8415.44,    2103.86,    32613.03,    0.10605,    0.04545,    36236.7,    0
               19655,    5755.3,             201.8164,    1.0353,    0.1166,    8418.36,    2104.59,    32653.44,    0.09233,    0.03957,    36281.6,    0
               19656,    5755.5,             201.8251,    1.0089,    0.117,    8716.2,    2179.05,    32663.43,    0.06699,    0.02871,    36292.7,    0
               19657,    5755.7,             202.6568,    0.9319,    0.1137,    8900.16,    2225.04,    32528.25,    0.06902,    0.02958,    36142.5,    0
               19658,    5755.9,             202.9078,    0.9209,    0.1142,    8672.4,    2168.1,    32463.18,    0.04816,    0.02064,    36070.2,    0
               19659,    5756.1,             202.7813,    0.9968,    0.1176,    8587.72,    2146.93,    32518.44,    0.07819,    0.03351,    36131.6,    0
               19660,    5756.3,             201.3691,    1.0344,    0.1206,    8619.84,    2154.96,    32579.55,    0.05173,    0.02217,    36199.5,    0
               19661,    5756.5,             200.4646,    1.0266,    0.1216,    9063.68,    2265.92,    32608.98,    0.03017,    0.01293,    36232.2,    0
               19662,    5756.7,             202.1206,    0.9912,    0.119,    9653.52,    2413.38,    32548.95,    0.05887,    0.02523,    36165.5,    0
               19663,    5756.9,             204.0868,    0.9582,    0.115,    9694.4,    2423.6,    32462.37,    0.10521,    0.04509,    36069.3,    0
               19664,    5757.1,             201.9393,    0.9834,    0.1192,    9706.08,    2426.52,    32472,    0.03388,    0.01452,    36080,    0
               19665,    5757.3,             201.6412,    1.0388,    0.1207,    9700.24,    2425.06,    32557.5,    0.06923,    0.02967,    36175,    0
               19666,    5757.5,             199.899,    1.0705,    0.1213,    9589.28,    2397.32,    32626.26,    0.05943,    0.02547,    36251.4,    0
               19667,    5757.7,             201.0376,    1.0484,    0.1198,    9965.96,    2491.49,    32623.11,    0.07315,    0.03135,    36247.9,    0
               19668,    5757.9,             204.032,    1.0434,    0.1132,    9831.64,    2457.91,    32462.82,    0.126,    0.054,    36069.8,    0
               19669,    5758.1,             203.8249,    1.0853,    0.1132,    9805.36,    2451.34,    32430.06,    0.12047,    0.05163,    36033.4,    0
               19670,    5758.3,             206.1662,    1.1605,    0.1095,    9390.72,    2347.68,    32451.93,    0.22225,    0.09525,    36057.7,    0
               19671,    5758.5,             205.6978,    1.1256,    0.109,    9224.28,    2306.07,    32462.64,    0.21224,    0.09096,    36069.6,    0
               19672,    5758.7,             205.1448,    1.1294,    0.1086,    9089.96,    2272.49,    32435.91,    0.20223,    0.08667,    36039.9,    0
               19673,    5758.9,             203.6855,    1.1606,    0.1131,    9735.28,    2433.82,    32497.83,    0.16072,    0.06888,    36108.7,    0
               19674,    5759.1,             204.2709,    1.1373,    0.1102,    9930.92,    2482.73,    32443.2,    0.16527,    0.07083,    36048,    0
               19675,    5759.3,             205.1765,    1.1454,    0.1089,    9782,    2445.5,    32419.62,    0.16562,    0.07098,    36021.8,    0
               19676,    5759.5,             204.3933,    1.1193,    0.1081,    9072.44,    2268.11,    32387.4,    0.13398,    0.05742,    35986,    0
               19677,    5759.7,             203.6591,    1.1961,    0.1116,    9212.6,    2303.15,    32481.27,    0.15372,    0.06588,    36090.3,    0
               19678,    5759.9,             201.6149,    1.2448,    0.1152,    9238.88,    2309.72,    32546.52,    0.11179,    0.04791,    36162.8,    0
               19679,    5760.1,             202.6089,    1.176,    0.112,    8970.24,    2242.56,    32505.75,    0.10822,    0.04638,    36117.5,    0
               19680,    5760.3,             203.7882,    1.1028,    0.1071,    8838.84,    2209.71,    32442.75,    0.11802,    0.05058,    36047.5,    0
               19681,    5760.5,             205.047,    1.0894,    0.1046,    8108.84,    2027.21,    32400.81,    0.13545,    0.05805,    36000.9,    0
               19682,    5760.7,             206.8048,    1.08,    0.1023,    7229.92,    1807.48,    32427.9,    0.18984,    0.08136,    36031,    0
               19683,    5760.9,             206.6686,    1.0698,    0.1022,    7086.84,    1771.71,    32432.13,    0.19369,    0.08301,    36035.7,    0
               19684,    5761.1,             207.07,    1.1015,    0.102,    7034.28,    1758.57,    32403.69,    0.20909,    0.08961,    36004.1,    0
               19685,    5761.3,             205.4819,    1.1279,    0.1057,    7501.48,    1875.37,    32433.3,    0.1722,    0.0738,    36037,    0
               19686,    5761.5,             205.5816,    1.1505,    0.1048,    7679.6,    1919.9,    32411.43,    0.17129,    0.07341,    36012.7,    0
               19687,    5761.7,             207.8451,    1.247,    0.1044,    7825.6,    1956.4,    32379.12,    0.23744,    0.10176,    35976.8,    0
               19688,    5761.9,             207.0872,    1.2366,    0.1061,    7834.36,    1958.59,    32394.24,    0.2226,    0.0954,    35993.6,    0
               19689,    5762.1,             206.1918,    1.2039,    0.1057,    7767.2,    1941.8,    32456.79,    0.23394,    0.10026,    36063.1,    0
               19690,    5762.3,             205.5608,    1.1937,    0.1047,    7691.28,    1922.82,    32459.67,    0.2296,    0.0984,    36066.3,    0
               19691,    5762.5,             204.8287,    1.2954,    0.1075,    8009.56,    2002.39,    32550.03,    0.20076,    0.08604,    36166.7,    0
               19692,    5762.7,             205.3615,    1.2132,    0.1031,    7720.48,    1930.12,    32469.12,    0.19747,    0.08463,    36076.8,    0
               19693,    5762.9,             205.9335,    1.1595,    0.096,    6648.84,    1662.21,    32415.66,    0.15862,    0.06798,    36017.4,    0
               19694,    5763.1,             204.4225,    1.171,    0.0974,    6143.68,    1535.92,    32406.57,    0.09436,    0.04044,    36007.3,    0
               19695,    5763.3,             206.3848,    1.1171,    0.0878,    4812.16,    1203.04,    32406.75,    0.15267,    0.06543,    36007.5,    0
               19696,    5763.5,             205.101,    1.0972,    0.0884,    4634.04,    1158.51,    32416.2,    0.10521,    0.04509,    36018,    0
               19697,    5763.7,             205.3311,    1.1583,    0.0929,    5218.04,    1304.51,    32423.49,    0.13132,    0.05628,    36026.1,    0
               19698,    5763.9,             207.6336,    1.1526,    0.0904,    5063.28,    1265.82,    32445,    0.17507,    0.07503,    36050,    0
               19699,    5764.1,             207.9066,    1.1254,    0.0893,    4984.44,    1246.11,    32440.14,    0.16492,    0.07068,    36044.6,    0
               19700,    5764.3,             207.4734,    1.1374,    0.0899,    4838.44,    1209.61,    32442.84,    0.14945,    0.06405,    36047.6,    0
               19701,    5764.5,             207.7786,    1.2577,    0.0906,    4458.84,    1114.71,    32517.45,    0.18326,    0.07854,    36130.5,    0
               19702,    5764.7,             207.3304,    1.2717,    0.0921,    4523.08,    1130.77,    32564.88,    0.17213,    0.07377,    36183.2,    0
               19703,    5764.9,             206.4971,    1.3307,    0.0951,    4736.24,    1184.06,    32589.36,    0.15001,    0.06429,    36210.4,    0
               19704,    5765.1,             206.6959,    1.2201,    0.0943,    4829.68,    1207.42,    32511.69,    0.15841,    0.06789,    36124.1,    0
               19705,    5765.3,             205.6029,    1.1949,    0.0934,    4812.16,    1203.04,    32491.89,    0.13461,    0.05769,    36102.1,    0
               19706,    5765.5,             204.3981,    1.1238,    0.0929,    4815.08,    1203.77,    32470.02,    0.10017,    0.04293,    36077.8,    0
               19707,    5765.7,             207.4579,    1.1081,    0.0947,    5110,    1277.5,    32430.6,    0.17647,    0.07563,    36034,    0
               19708,    5765.9,             207.8575,    1.132,    0.0943,    5133.36,    1283.34,    32448.69,    0.19859,    0.08511,    36054.1,    0
               19709,    5766.1,             207.495,    1.1674,    0.0964,    5326.08,    1331.52,    32450.58,    0.203,    0.087,    36056.2,    0
               19710,    5766.3,             206.7512,    1.1553,    0.0966,    5434.12,    1358.53,    32446.62,    0.17549,    0.07521,    36051.8,    0
               19711,    5766.5,             206.9899,    1.2331,    0.0987,    5527.56,    1381.89,    32438.61,    0.18494,    0.07926,    36042.9,    0
               19712,    5766.7,             207.7036,    1.2759,    0.099,    5372.8,    1343.2,    32446.62,    0.21959,    0.09411,    36051.8,    0
               19713,    5766.9,             206.71,    1.73,    0.19,    8470.73,    0,    30000,    1.5,    0.24,    35999.8,    0
